"pipeline","model","attempts","profile","run","cut","status","baseline_mutation","augmented_mutation","baseline_mutation_percent","augmented_mutation_percent","delta_pp","source_dir"
"original","6.7b","15","detailed","3","EmailFacadeState","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","FilterMatcher","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","GridLayout2","SUCCESS","0/103","-","0",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","HashCodeUtils","SUCCESS","31/38","-","81.5789473684211",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","IndexedString","SUCCESS","25/28","-","89.2857142857143",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","Inflection","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","MapUtil","SUCCESS","15/16","-","93.75",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","MathUtil","SUCCESS","25/44","-","56.8181818181818",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","NaturalSort","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","ObjectsUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","Reference","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","Region","SUCCESS","8/25","-","32",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","SAXPathException","SUCCESS","1/10","-","10",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","SimpleCounter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","SortedArrayList","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","SortedMapVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","StringComparator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","StringEncoder64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","StringLink","SUCCESS","8/15","-","53.3333333333333",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","StringList","SUCCESS","13/13","-","100",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","ToStringConverter","SUCCESS","5/7","6/7","71.4285714285714","85.7142857142857","14.2857142857143","D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","UniqueTimestampGenerator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","Util","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","15","detailed","3","Version","SUCCESS","14/19","-","73.6842105263158",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_15 attempts_detailed_run 3"
"original","6.7b","5","baseline","1","ArrayUtil","SUCCESS","12/57","-","21.0526315789474",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Axis","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Base64Coder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","BigDecimalUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","ByteVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","CommandLine","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","DateTools","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","DisplayHelper","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","EmailFacadeState","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","FilterMatcher","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","GridLayout2","SUCCESS","0/103","-","0",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","HashCodeUtils","SUCCESS","23/38","18/38","60.5263157894737","47.3684210526316","-13.1578947368421","D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","IndexedString","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Inflection","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","InspirentoUtilities","SUCCESS","15/16","-","93.75",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","NaturalSort","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","ObjectsUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Reference","SUCCESS","9/19","-","47.3684210526316",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Region","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","SAXPathException","SUCCESS","2/10","1/10","20","10","-10","D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","SimpleCounter","TIMEOUT","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","SortedArrayList","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","SortedMapVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","StringComparator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","StringEncoder64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","StringLink","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","StringList","SUCCESS","10/13","10/13","76.9230769230769","76.9230769230769","0","D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","ToStringConverter","SUCCESS","7/7","-","100",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","UniqueTimestampGenerator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Util","SUCCESS","15/28","-","53.5714285714286",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","1","Version","SUCCESS","14/19","-","73.6842105263158",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 1"
"original","6.7b","5","baseline","2","ArrayUtil","SUCCESS","12/57","22/57","21.0526315789474","38.5964912280702","17.5438596491228","D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","Axis","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","Base64","SUCCESS","73/95","-","76.8421052631579",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","Base64Coder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","BigDecimalUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","ByteVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","CommandLine","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","DateTools","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","DisplayHelper","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","EmailFacadeState","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","FilterMatcher","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","GridLayout2","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","HashCodeUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","IndexedString","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","Inflection","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","MapUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
"original","6.7b","5","baseline","2","NaturalSort","SUCCESS","26/66","-","39.3939393939394",,,"D:\report\report writing\new_output_compare\Original\6.7b\output_6.7b_5 attempts_baseline_run 2"
